datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Grass,Model: PPFD_Avg+Sedge+Grass,Model: PPFD_Avg+VWC+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+Grass,Model: PPFD_Avg+AirTC_Avg+VWC+Grass,BestModel: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass
2016-07-17 14:00:00,-3.734844,-4.2754593,-2.4419093,-2.1218667,-1.9140252,-1.9746593,-4.440174,-4.378923,-4.6052217,-4.52288,-4.339493,-4.276285,-4.5551853,-4.0253353,-4.3155494,-3.7342656
2016-07-17 14:30:00,-4.1298985,-5.024033,-2.3383229,-1.687287,-1.9147574,-1.969402,-5.0518603,-4.897672,-5.518956,-5.169679,-4.8983665,-4.799615,-5.2953253,-4.4767313,-4.8831654,-4.128128
2016-07-17 15:00:00,-5.027713,-5.54381,-2.3979504,-1.6165739,-1.9154897,-1.7234943,-5.4381523,-5.327689,-5.9098034,-5.386055,-5.327343,-5.565557,-5.383074,-5.392054,-4.9196954,-5.026423
2016-07-17 15:30:00,-4.425032,-4.65006,-2.3435457,-1.6165739,-1.9162219,-1.7150278,-4.785212,-4.5745726,-5.173014,-4.7075224,-4.588447,-4.762602,-4.6740375,-4.502643,-4.305019,-4.4238396
2016-07-17 16:00:00,-5.383138,-5.5002785,-2.441474,-1.6165739,-1.916954,-1.4753671,-5.420873,-5.291548,-5.870114,-5.4973674,-5.4094133,-5.679156,-5.309699,-5.540593,-4.8227353,-5.3825083
2016-07-17 16:30:00,-3.0957177,-3.3806238,-2.2173269,-1.6165739,-1.9162219,-1.4327573,-2.9071732,-3.1934652,-2.7083282,-2.6972241,-3.038911,-2.9371574,-2.9208975,-2.9658542,-2.8830922,-3.0951939
2016-07-17 17:00:00,-1.9816523,-2.192483,-2.1284306,-1.6165739,-1.9154897,-1.5081325,-1.5746504,-1.9908332,-1.5337142,-1.531049,-1.8548005,-1.7666882,-1.7950541,-1.73818,-1.8390286,-1.9817657
2016-07-17 17:30:00,-2.821397,-3.3925354,-2.2904468,-1.6165739,-1.9147574,-1.6395555,-2.9178805,-3.208656,-2.726349,-2.828651,-3.0597522,-3.0906866,-2.8514006,-2.7863345,-2.8084056,-2.8216062
2016-07-17 18:00:00,-1.4616468,-2.1744795,-2.2887058,-1.6165739,-1.9140252,-1.8007293,-1.5486965,-1.9760395,-1.5209402,-1.5244724,-1.6194912,-1.9223839,-1.4545555,-1.5012242,-1.6994779,-1.4617609
2016-07-17 18:30:00,-1.2632099,-2.144391,-2.2556279,-1.616574,-1.9140252,-1.8982563,-1.5258538,-1.9507352,-1.5022739,-1.4877636,-1.4666159,-1.9609578,-1.3582497,-1.3841001,-1.6669389,-1.2632122
2016-07-17 19:00:00,-2.0575275,-3.2042885,-2.327442,-1.617617,-1.9140252,-1.9910384,-2.6291935,-2.9707305,-2.4214866,-2.8555913,-2.495365,-3.0192466,-2.2916198,-2.2347016,-2.599541,-2.0569665
2016-07-17 19:30:00,-1.2833643,-2.4951427,-2.1609797,-1.6178073,-1.9147574,-1.991683,-1.847712,-2.2580502,-1.7373182,-1.8379682,-1.6716673,-2.314279,-1.5643443,-1.5261637,-1.9120777,-1.2832779
2016-07-17 20:00:00,0.35524786,0.18777692,-1.6590302,-1.6194402,-1.9154897,-1.9324088,0.66502655,0.13013184,0.16706872,0.6539155,0.986045,0.36626756,0.4076444,0.39257085,0.3697964,0.3549615
2016-07-17 20:30:00,0.2207042,-0.05750429,-1.7149937,-1.620424,-1.9154897,-1.9458932,0.42526114,-0.07898318,-0.030467743,0.47114837,0.73999155,0.14857852,0.21832097,0.19518864,0.17909706,0.22042382
2016-07-17 21:00:00,-1.6049336,-3.0335467,-1.4595503,-1.6171864,-1.9154897,-1.9115188,-2.6697924,-2.8197834,-2.2347615,-2.5031133,-2.657536,-2.799487,-2.1614861,-2.436089,-1.8150758,-1.6048234
2016-07-17 21:30:00,-1.3340527,-2.2889917,-1.500904,-1.6165822,-1.9176863,-1.7259003,-1.7334361,-2.0717015,-1.5979338,-1.6269598,-1.8128515,-1.9764713,-1.6134467,-1.8364916,-1.3192866,-1.3341837
2016-07-17 22:00:00,0.3135265,0.08758045,-1.5213221,-1.6166139,-1.919883,-1.7711526,0.6326252,0.038469918,0.09507311,0.3029219,0.5176085,0.19432247,0.26877367,0.3030969,0.2875644,0.3136996
2016-07-17 22:30:00,1.1807054,1.0452203,-1.5412135,-1.6170565,-1.9206152,-1.8630843,1.3962172,0.8631853,0.86262715,1.2655779,1.4275135,1.1295627,1.0909809,1.2374941,1.148923,1.1804785
2016-07-17 23:00:00,1.4217912,1.1493717,-1.5455083,-1.6253971,-1.9213474,-1.983347,1.4701487,0.9689053,0.9478742,1.5581318,1.6799794,1.235653,1.2741691,1.3460642,1.3359979,1.4221045
2016-07-17 23:30:00,1.285777,0.9542419,-1.5460535,-1.6187631,-1.9242762,-1.9897794,1.3042959,0.7882141,0.80139196,1.4356567,1.527366,1.0386189,1.1134571,1.1513938,1.196206,1.2861274
2016-07-18 00:00:00,1.7738508,1.5445746,-1.5432585,-1.6252147,-1.9272052,-1.984608,1.8096997,1.3085462,1.2808198,1.9374303,2.0877652,1.569395,1.5973655,1.7082237,1.691996,1.7742089
2016-07-18 00:30:00,1.8861705,1.685758,-1.5428497,-1.6172177,-1.9272052,-1.9880391,1.9297467,1.4145523,1.3930811,2.0477016,2.2148912,1.6801401,1.712665,1.8255297,1.804649,1.8864998
2016-07-18 01:00:00,2.0638123,1.8940002,-1.531806,-1.63883,-1.9272052,-1.9809693,2.1393569,1.6358896,1.5584964,2.2449982,2.4519293,1.8671874,1.8554386,2.0562963,2.000815,2.0642645
2016-07-18 01:30:00,2.088592,1.9453734,-1.5204809,-1.6366878,-1.9286696,-1.9694512,2.2094514,1.6761597,1.6035196,2.2620652,2.518912,1.8692797,1.8710157,2.1052356,2.0529552,2.0890749
2016-07-18 02:00:00,2.230471,2.0600984,-1.5327604,-1.6540935,-1.930134,-1.9696143,2.27439,1.8088244,1.6982397,2.3414528,2.5840251,1.9818329,1.9474324,2.2104633,2.1470606,2.2309668
2016-07-18 02:30:00,2.269882,2.1229856,-1.5328286,-1.6175741,-1.9308662,-1.9701089,2.3263042,1.7927603,1.749936,2.3830326,2.6348355,1.9503719,1.9893717,2.2089198,2.2026725,2.270426
2016-07-18 03:00:00,2.209967,2.1052759,-1.5200136,-1.6167293,-1.9315985,-1.9843961,2.34284,1.7758185,1.7383772,2.4238317,2.6653225,2.0298784,2.0505943,2.2338035,2.2131302,2.2104232
2016-07-18 03:30:00,2.253733,2.1603398,-1.51506,-1.630061,-1.933795,-1.9827846,2.398186,1.8491834,1.7886153,2.4541175,2.7197006,2.120656,2.1100252,2.3109848,2.2589462,2.2540734
2016-07-18 04:00:00,2.2980144,2.1213024,-1.5059005,-1.8755664,-1.9359918,-1.9691974,2.382036,2.1625857,1.7650005,2.400357,2.7044137,2.4226658,2.018648,2.5662677,2.253588,2.2979953
2016-07-18 04:30:00,2.1698022,1.9201657,-1.509826,-2.2600546,-1.9374561,-1.9736209,2.2081525,2.2874491,1.6118261,2.1346302,2.415415,2.2764595,1.7288812,2.5266287,1.9977635,2.1694758
2016-07-18 05:00:00,1.8698941,1.6392397,-1.4975121,-2.3141131,-1.9389206,-1.9805137,1.9859143,1.9766923,1.3951997,1.7964569,2.0552654,1.7303289,1.3364774,2.2239764,1.6265026,1.8693198
2016-07-18 05:30:00,1.5696462,1.4855784,-1.451542,-2.3362856,-1.940385,-1.9868326,1.8587545,1.7276672,1.2769979,1.538129,1.7543098,1.4813308,1.0523533,1.8485137,1.3290678,1.5693783
2016-07-18 06:00:00,1.6095251,1.6883768,-1.4562284,-2.373346,-1.9418495,-1.9931514,2.0264702,1.8864161,1.4440075,1.5722235,1.788016,1.6181346,1.0703903,1.8805081,1.348034,1.6092669
2016-07-18 06:30:00,1.2173742,1.4197427,-1.4507471,-2.4215345,-1.9425818,-1.9994704,1.8041829,1.7062389,1.2314788,1.1995524,1.4406549,1.3917288,0.7019595,1.4734951,0.92141926,1.217054
2016-07-18 07:00:00,1.0328459,1.3019644,-1.459502,-2.4367127,-1.943314,-1.9998909,1.6998278,1.6073815,1.1390752,1.0816015,1.3357557,1.3183211,0.59917223,1.3921043,0.81813157,1.0324951
2016-07-18 07:30:00,0.7406236,0.9587842,-1.4642854,-2.4291089,-1.9440461,-2.0001786,1.3993901,1.3251184,0.8632237,0.76272166,1.0231789,1.0272695,0.3191129,1.0505387,0.49649394,0.7404789
2016-07-18 08:00:00,0.99256957,1.2124552,-1.4675571,-2.418298,-1.9447783,-1.9990435,1.6067358,1.5355953,1.0716132,1.0228275,1.2800058,1.2335106,0.54862654,1.3124713,0.7853731,0.992386
2016-07-18 08:30:00,-1.2977049,-1.2900828,-1.4896756,-2.4169796,-1.9447783,-1.9992068,-0.652758,-0.74828446,-0.9311158,-1.3642398,-1.117513,-0.8077246,-1.4351555,-1.1054202,-1.5937829,-1.2978421
2016-07-18 09:00:00,-0.5552249,-0.26457787,-1.509175,-2.4611893,-1.9447783,-2.0021524,0.33235538,0.21534884,-0.13690662,-0.40571308,-0.14209473,0.057472356,-0.70228195,-0.06709217,-0.68475175,-0.55541635
2016-07-18 09:30:00,-2.228494,-2.203581,-1.5365132,-2.4353862,-1.9440461,-1.9997905,-1.6176572,-1.5669605,-1.5505607,-2.1971655,-1.9250885,-1.5452428,-2.0375829,-1.9108413,-2.140734,-2.228889
2016-07-18 10:00:00,-2.6401813,-2.6355038,-1.5685526,-2.447049,-1.943314,-2.000681,-2.0664907,-1.9865814,-1.879653,-2.6160665,-2.290104,-1.9536488,-2.3638644,-2.2911258,-2.4448876,-2.6407464
2016-07-18 10:30:00,-2.3072662,-2.2769938,-1.5705531,-2.4347718,-1.9440461,-2.0004213,-1.6846778,-1.6313235,-1.6035973,-2.2672346,-1.9774889,-1.6219494,-2.096593,-1.9788542,-2.2000258,-2.3076465
2016-07-18 11:00:00,-2.5346246,-2.4243724,-1.6785947,-2.4548407,-1.9447783,-2.0015008,-1.816247,-1.7714722,-1.7179447,-2.4168627,-2.089397,-1.7562857,-2.221099,-2.0709982,-2.3184123,-2.5352242
2016-07-18 11:30:00,-2.8822095,-2.8841913,-1.6362808,-2.450821,-1.9455105,-2.0013611,-2.3636382,-2.2712054,-2.1432974,-2.884157,-2.5279202,-2.2282226,-2.5706017,-2.5541043,-2.6765177,-2.8827791
2016-07-18 12:00:00,-3.0545316,-2.9567122,-1.7327383,-2.4843574,-1.9462427,-2.0048738,-2.4279711,-2.3291955,-2.22162,-2.945769,-2.590484,-2.3139262,-2.6626208,-2.6202092,-2.78308,-3.055707
2016-07-18 12:30:00,-2.5582318,-2.3870301,-1.8228259,-2.459744,-1.9462427,-2.0021362,-1.766542,-1.7355196,-1.6888758,-2.3857377,-2.0514565,-1.7259264,-2.203297,-2.0067387,-2.2882218,-2.5590558
2016-07-18 13:00:00,-3.5562718,-3.3341787,-2.0117927,-2.471602,-1.9462427,-2.0028536,-2.8621683,-2.8174815,-2.6942315,-3.3061085,-2.9488611,-2.7391846,-2.9838126,-2.948879,-3.2077947,-3.5572224
2016-07-18 13:30:00,-4.322439,-3.875413,-2.090085,-2.457569,-1.9462427,-2.0014834,-3.8768764,-3.9802754,-3.8429608,-3.9820137,-3.8272903,-3.7776043,-3.8598058,-3.9491642,-4.107207,-4.3217583
2016-07-18 14:00:00,-4.632694,-4.162328,-2.0498734,-2.4923856,-1.9462427,-2.004185,-4.316156,-4.5829067,-4.459807,-4.3495817,-4.2731347,-4.320215,-4.3440876,-4.3835177,-4.515866,-4.632215
2016-07-18 14:30:00,-2.3486738,-2.2871096,-1.8908309,-2.4146266,-1.9462427,-1.998384,-1.6696181,-1.6368476,-1.6113896,-2.259796,-1.9259315,-1.6181688,-2.0657349,-1.8663641,-2.1588805,-2.3489232
2016-07-18 15:00:00,-0.44642997,-0.9194864,-1.499776,-2.3179934,-1.9462427,-1.9946795,-0.28778398,-0.24817216,-0.6722946,-0.8491987,-0.6716254,-0.675733,-1.062601,-0.7398671,-1.1521274,-0.4457817
2016-07-18 15:30:00,-1.043175,-2.3197274,-1.5024422,-1.8050759,-1.9455105,-1.9909749,-1.773277,-1.8751159,-1.6357216,-2.2091622,-2.0065048,-2.1682632,-1.9345555,-1.8996745,-2.0066638,-1.0430806
2016-07-18 16:00:00,-1.5461291,-2.5515654,-1.5207614,-1.6165739,-1.9447783,-1.7778503,-2.0926633,-2.3148468,-1.811947,-1.8778352,-2.1024687,-2.2401435,-1.9119114,-2.085989,-1.5831444,-1.5462896
2016-07-18 16:30:00,-3.2543557,-4.051976,-1.5116953,-1.616575,-1.9411173,-1.7939827,-4.192912,-3.9965098,-4.215676,-4.1373477,-4.0058904,-4.0856967,-4.0083475,-3.8648183,-3.0350914,-3.2541978
2016-07-18 17:00:00,-1.9513035,-3.175434,-1.5183312,-1.6167438,-1.9374561,-1.8224063,-2.9808598,-2.944699,-2.4416213,-2.6268497,-2.8395705,-2.9125764,-2.4683518,-2.765566,-1.9639659,-1.9513866
2016-07-18 17:30:00,-2.8526342,-3.9706018,-1.532624,-1.6189656,-1.9381883,-1.9259495,-4.1177387,-3.909492,-4.028033,-4.090866,-3.9693387,-3.955737,-3.8806977,-3.8102846,-2.9170437,-2.8521159
2016-07-18 18:00:00,-3.525945,-4.5669956,-1.5503892,-1.6168852,-1.9389206,-1.8410857,-4.6163435,-4.505398,-5.0446715,-4.590974,-4.51614,-4.6153393,-4.59252,-4.41226,-3.4704142,-3.5251155
2016-07-18 18:30:00,-2.9330125,-3.9206483,-1.5786643,-1.616624,-1.9411173,-1.7851888,-4.052533,-3.8556259,-3.9271853,-3.9612331,-3.9149857,-3.9368205,-3.8111498,-3.763234,-2.71739,-2.9329147
2016-07-18 19:00:00,-2.9806798,-4.2513676,-1.5619508,-1.6183853,-1.943314,-1.9332523,-4.356071,-4.19998,-4.6076846,-4.3761744,-4.2905293,-4.2512875,-4.3031006,-4.2612805,-3.2021396,-2.9798036
2016-07-18 19:30:00,-2.27211,-3.4765332,-1.5355874,-1.616607,-1.943314,-1.8092798,-3.5666354,-3.3209584,-2.967703,-3.1451755,-3.403665,-3.332168,-2.9938333,-3.3478692,-2.1795123,-2.2725601
2016-07-18 20:00:00,-1.7316391,-2.918061,-1.5288154,-1.6166515,-1.943314,-1.7992822,-2.88058,-2.7221234,-2.1748083,-2.3178275,-2.6787226,-2.650448,-2.2576444,-2.7302158,-1.6870881,-1.7320402
2016-07-18 20:30:00,-2.860251,-3.946931,-1.5294969,-1.616659,-1.9455105,-1.8161918,-4.121627,-3.8832576,-3.9972787,-4.001699,-3.9918885,-3.9595463,-3.8638494,-3.8490384,-2.7289226,-2.8600864
2016-07-18 21:00:00,-1.66183,-2.8946068,-1.4761758,-1.616598,-1.9477072,-1.8295277,-2.8835201,-2.7008185,-2.1590176,-2.307282,-2.6939385,-2.638607,-2.2195778,-2.763113,-1.6770265,-1.6621237
2016-07-18 21:30:00,-2.609281,-3.576049,-1.4885744,-1.6165739,-1.9499038,-1.7161425,-3.706051,-3.4474764,-3.200522,-3.2876616,-3.5651495,-3.4455197,-3.2685988,-3.375561,-2.3936472,-2.609688
2016-07-18 22:00:00,-0.8301991,-1.436845,-1.4612975,-1.6165795,-1.9521005,-1.733457,-1.2884761,-1.3296508,-1.0280858,-0.9755748,-1.4909205,-1.319026,-1.0814126,-1.3370354,-0.7485285,-0.8299283
2016-07-18 22:30:00,0.0764432,-0.34259772,-1.4777853,-1.6165851,-1.9542972,-1.7507714,-0.20103168,-0.33166802,-0.17529368,-0.061163656,-0.40319943,-0.24478889,-0.04165875,-0.2246691,0.026068574,0.076506265
2016-07-18 23:00:00,0.68033993,0.5792922,-1.485007,-1.6165745,-1.9564939,-1.671371,0.60825574,0.46141517,0.5910107,0.6396936,0.41074836,0.6085087,0.80992734,0.6574973,0.7105516,0.680509
2016-07-18 23:30:00,1.6806325,1.3796908,-1.4986092,-1.6166475,-1.9579582,-1.8388714,1.3220416,1.1501399,1.2484905,1.5060619,1.3785094,1.4275194,1.5496281,1.4278857,1.4578246,1.680667
2016-07-19 00:00:00,2.0910857,1.66318,-1.5383717,-1.6234937,-1.9594227,-1.9807822,1.6397322,1.407257,1.4859086,2.0440664,1.9091612,1.664842,1.7551719,1.6870319,1.7667514,2.0913332
2016-07-19 00:30:00,2.2050574,1.8068901,-1.5331078,-1.627226,-1.9608871,-1.9911402,1.7542392,1.5381612,1.6081814,2.1356783,2.0250854,1.8110622,1.8849646,1.8225907,1.8896512,2.205207
2016-07-19 01:00:00,2.2227786,1.9289674,-1.5051929,-1.6178131,-1.9623516,-1.9090631,1.8089987,1.625501,1.712948,2.0636253,1.9888865,1.9405884,2.0748572,1.9189388,1.9509429,2.222841
2016-07-19 01:30:00,2.3131473,1.9969326,-1.513038,-1.6200072,-1.963816,-1.9412133,1.8823532,1.6884946,1.780599,2.1736536,2.0976746,1.9921099,2.1311307,1.9830297,2.0004044,2.313268
2016-07-19 02:00:00,2.386986,2.0435991,-1.5067155,-1.6216296,-1.9652805,-1.978898,1.9112576,1.7319721,1.829192,2.27889,2.1703587,2.0208263,2.1411452,2.0140378,2.0744696,2.3871434
2016-07-19 02:30:00,2.4856288,2.1102505,-1.5356599,-1.631499,-1.9660126,-1.980283,2.022148,1.8086623,1.8883904,2.4209058,2.3259633,2.0744226,2.163051,2.100425,2.1768901,2.485854
2016-07-19 03:00:00,2.4903972,2.1228385,-1.5569334,-1.6349939,-1.9667449,-1.9886521,2.0682695,1.8262979,1.9028946,2.4057744,2.3641093,2.1050746,2.1945968,2.1373792,2.2041702,2.4906123
2016-07-19 03:30:00,2.5243938,2.1339877,-1.5557587,-1.6503285,-1.9682094,-1.982132,2.075846,1.8647655,1.9203085,2.4511292,2.382231,2.1200922,2.1724765,2.1560416,2.2223227,2.5246074
2016-07-19 04:00:00,2.481075,2.0946236,-1.5608487,-1.6359488,-1.9696738,-1.9833177,2.050644,1.8037523,1.8953587,2.4138234,2.3564093,2.062432,2.154009,2.1109285,2.1938305,2.4812453
2016-07-19 04:30:00,2.4537566,2.072641,-1.5790333,-1.6352378,-1.9718704,-1.9820856,2.06174,1.7833754,1.8884643,2.382435,2.3612363,2.052935,2.1622136,2.1076875,2.192067,2.4539225
2016-07-19 05:00:00,2.4800384,2.0955915,-1.5745379,-1.6372778,-1.9740671,-1.9801815,2.073927,1.8071579,1.9191641,2.4094646,2.3781493,2.0730367,2.1868947,2.1265495,2.2153099,2.480255
2016-07-19 05:30:00,2.4502513,2.0631225,-1.5677658,-1.6233768,-1.9740671,-1.9760311,2.0351412,1.7522253,1.8919977,2.369879,2.3284156,1.964419,2.0904381,2.0270553,2.1893318,2.4505002
2016-07-19 06:00:00,2.3877409,1.9865087,-1.5722177,-1.6271272,-1.9740671,-1.9810152,1.9771446,1.6932439,1.8278977,2.3219254,2.269029,1.9255341,2.0434668,1.9862305,2.1227996,2.3879812
2016-07-19 06:30:00,2.3408253,1.9358007,-1.5705645,-1.6311724,-1.9762636,-1.9810351,1.9312111,1.6572262,1.7969693,2.2814667,2.22631,1.9149722,2.0461788,1.9688994,2.0771344,2.3410442
2016-07-19 07:00:00,2.1733232,1.7160844,-1.582064,-1.6449621,-1.9784604,-1.9792241,1.7631186,1.4942592,1.6249477,2.090726,2.0266495,1.7085036,1.8057483,1.7599941,1.9041635,2.1735344
2016-07-19 07:30:00,2.1261506,1.6742686,-1.5603267,-1.6304085,-1.9791926,-1.9810307,1.6895515,1.4301597,1.5939628,2.063586,1.9478787,1.6546682,1.7812418,1.6872765,1.850505,2.126426
2016-07-19 08:00:00,1.3721417,0.76616585,-1.5728557,-1.6272124,-1.9799248,-1.9694812,0.92833483,0.64274085,0.82555664,1.2821006,1.0946423,0.7815412,0.94803226,0.80251086,1.0391389,1.3724021
2016-07-19 08:30:00,1.3959693,0.7827319,-1.5626034,-1.6424357,-1.9821215,-1.9704988,0.9238473,0.686412,0.8484665,1.280897,1.0835174,0.8058492,0.94628274,0.8081759,1.0384341,1.3962122
2016-07-19 09:00:00,0.742061,-0.00887596,-1.5543811,-1.6409161,-1.9843181,-1.9694543,0.22523654,0.0024539293,0.19416249,0.63091385,0.31816494,0.12260998,0.29659927,0.06337977,0.28536713,0.74225056
2016-07-19 09:30:00,0.92026746,0.2169007,-1.5255526,-1.6427584,-1.9850503,-1.977435,0.36837614,0.20024979,0.3832699,0.8301774,0.48847044,0.3622378,0.5161308,0.2829672,0.5008811,0.9204291
2016-07-19 10:00:00,0.05403758,-0.76163435,-1.5049899,-1.6298797,-1.9857825,-1.9808955,-0.5531554,-0.6874714,-0.46108866,-0.035931937,-0.5161067,-0.5484425,-0.3260113,-0.7086792,-0.3391292,0.054151066
2016-07-19 10:30:00,-0.6256573,-1.5198567,-1.4923302,-1.6316636,-1.987247,-1.9810904,-1.3167164,-1.3736,-1.0797824,-0.7732667,-1.3119261,-1.2594322,-0.94671136,-1.4474846,-0.93790793,-0.6259445
2016-07-19 11:00:00,-1.0111566,-1.9698371,-1.495593,-1.6248534,-1.9887114,-1.9779776,-1.7777414,-1.7839475,-1.3839025,-1.2476203,-1.7886683,-1.7238194,-1.3007593,-1.8513789,-1.277064,-1.011749
2016-07-19 11:30:00,-0.7192631,-1.6148231,-1.5040327,-1.6246312,-1.9894437,-1.9692808,-1.3941948,-1.4692919,-1.1424791,-0.8856473,-1.4001077,-1.4037946,-1.046223,-1.5557253,-1.0469687,-0.7196784
2016-07-19 12:00:00,-0.5981852,-1.4701121,-1.5115443,-1.6338075,-1.990176,-1.9709381,-1.233678,-1.3256472,-1.0441904,-0.76050436,-1.259126,-1.2898698,-0.9510316,-1.442324,-0.96035427,-0.5986626
2016-07-19 12:30:00,-0.69107544,-1.5823694,-1.529729,-1.6237214,-1.990908,-1.9711808,-1.3154782,-1.4427608,-1.1203824,-0.8819597,-1.3375679,-1.4183782,-1.0386634,-1.5318973,-1.0600239,-0.69154334
2016-07-19 13:00:00,-1.5701449,-2.6513524,-1.5320927,-1.7156479,-1.9916403,-1.9718064,-2.5311584,-2.364904,-1.9582791,-2.1216645,-2.5200899,-2.386196,-1.9695593,-2.5311575,-1.9135292,-1.570202
2016-07-19 13:30:00,-2.0500798,-3.116371,-1.4804537,-1.6542646,-1.990908,-1.9694221,-3.1184607,-2.8983297,-2.4929068,-2.7974088,-3.1543622,-2.9642484,-2.4775882,-3.1790228,-2.2556057,-2.05054
2016-07-19 14:00:00,-2.1917393,-3.2657957,-1.4542353,-1.6400943,-1.990176,-1.9811394,-3.2849932,-3.0346265,-2.6742914,-3.0308056,-3.2530246,-3.0989661,-2.643851,-3.3751738,-2.3445916,-2.1922386
2016-07-19 14:30:00,-2.968897,-3.8304296,-1.4686207,-1.635101,-1.9916403,-1.9854937,-4.0131574,-3.7693827,-3.8948882,-4.0496817,-3.940635,-3.7750685,-3.8520722,-4.0679092,-3.2200353,-2.9687881
2016-07-19 15:00:00,-1.565478,-2.5417614,-1.4801346,-1.6263742,-1.9931047,-1.9909332,-2.4385548,-2.2965775,-1.8369867,-1.8951721,-2.43533,-2.3478312,-1.8362956,-2.4282668,-1.7119429,-1.5661738
2016-07-19 15:30:00,-2.321409,-3.3597033,-1.495274,-1.621713,-1.9931047,-1.9876087,-3.399624,-3.164603,-2.858382,-3.2136037,-3.3344414,-3.1986034,-2.8458939,-3.427247,-2.4742277,-2.321689
2016-07-19 16:00:00,-2.4903998,-3.4850192,-1.5151117,-1.6336255,-1.9931047,-1.9840778,-3.5822673,-3.3377526,-3.120746,-3.5541687,-3.5198362,-3.3632889,-3.099787,-3.614555,-2.7096555,-2.490715
2016-07-19 16:30:00,-2.068557,-3.0413733,-1.4570776,-1.6471044,-1.9953014,-1.9807726,-3.0459497,-2.8307166,-2.4181676,-2.6603472,-3.0435164,-2.9051514,-2.3957992,-3.0973186,-2.1803608,-2.0690224
2016-07-19 17:00:00,-2.1988945,-3.1137104,-1.4120308,-1.6573108,-1.997498,-1.9823567,-3.1370914,-2.896796,-2.5065382,-2.7645278,-3.0931466,-2.9611368,-2.4856925,-3.1997888,-2.2468517,-2.1988795
2016-07-19 17:30:00,-2.0402358,-2.9203243,-1.4442116,-1.6208866,-1.9982302,-1.9541492,-2.9248855,-2.724189,-2.2946372,-2.3948522,-2.7838418,-2.7211454,-2.355925,-2.8944728,-2.0634668,-2.040602
2016-07-19 18:00:00,-1.6973138,-2.512687,-1.45541,-1.6173,-1.9989625,-1.9151664,-2.42628,-2.274814,-1.8121153,-1.8476483,-2.348925,-2.2809463,-1.9726422,-2.372229,-1.7369008,-1.6972297
2016-07-19 18:30:00,-0.6720438,-1.3645077,-1.4044816,-1.6183342,-2.000427,-1.9241418,-1.2981526,-1.2630382,-0.9465354,-0.8180577,-1.362546,-1.1870415,-0.9270134,-1.2670592,-0.81479776,-0.67221177
2016-07-19 19:00:00,0.045971878,-0.50911486,-1.4108437,-1.6170694,-2.0018914,-1.8760256,-0.46267772,-0.4795463,-0.18053436,-0.08946001,-0.51031995,-0.3248899,-0.06779467,-0.39657533,-0.14104116,0.04581047
2016-07-19 19:30:00,0.6943406,0.14395761,-1.3793862,-1.6177777,-2.0033557,-1.9414713,0.06880308,0.08922125,0.40029132,0.6333858,0.16147268,0.3249563,0.58155453,0.20391035,0.43298352,0.69425714
2016-07-19 20:00:00,0.637452,0.08116735,-1.3189938,-1.6217365,-2.00482,-1.9801613,-0.07363676,0.042853005,0.35439432,0.6551117,0.03784717,0.28429258,0.5217494,0.048176058,0.34287608,0.6374513
2016-07-19 20:30:00,0.40883386,-0.17319846,-1.3195688,-1.6235961,-2.0062847,-1.9740146,-0.2941538,-0.17238486,0.13760006,0.42554772,-0.20498872,0.05577243,0.28208554,-0.1776799,0.12628746,0.4087497
2016-07-19 21:00:00,-0.8078493,-1.4590502,-1.3078278,-1.619945,-2.0078032,-1.9408866,-1.5090679,-1.3424641,-1.0042024,-0.862048,-1.5317047,-1.2668704,-0.996174,-1.4682304,-0.88559115,-0.8080608
2016-07-19 21:30:00,0.3864838,-0.11682104,-1.3139858,-1.616968,-2.0078032,-1.8819101,-0.25320983,-0.13669217,0.19693577,0.28234994,-0.22893107,0.07727862,0.3487891,-0.070203535,0.17807281,0.3863443
2016-07-19 22:00:00,1.502215,1.1033343,-1.2613649,-1.6208274,-2.0078032,-1.9746618,0.73208654,0.920468,1.2837743,1.4981977,0.93098295,1.1901332,1.5143558,0.9606246,1.1947626,1.5023731
2016-07-19 22:30:00,0.7377397,0.6433381,-1.2535747,-1.6165742,-2.007017,-1.6657633,0.3204652,0.516513,0.88001883,0.68817437,0.2687539,0.66783893,1.0254539,0.6009675,0.7579912,0.73805654
2016-07-19 23:00:00,0.41774046,-0.12831032,-1.2509781,-1.6189282,-2.0062847,-1.9501042,-0.355685,-0.14278817,0.1774168,0.4186188,-0.25991,0.082170375,0.32937348,-0.17652798,0.16634512,0.41763723
2016-07-19 23:30:00,1.1212276,0.8679925,-1.2506998,-1.6166015,-2.0078032,-1.7720048,0.5117835,0.70983636,1.0823292,0.96476185,0.53594553,0.94751346,1.280804,0.8080634,0.9888152,1.1212317
2016-07-20 00:00:00,1.0918044,1.1330193,-1.2315768,-1.6165739,-2.0094793,-1.6176641,0.71461236,0.93778646,1.3166677,1.0385371,0.65022576,1.1213795,1.4441744,1.0565671,1.1535631,1.0921265
